t_s,h_m,V_mps,theta_rad,phi_rad,psi_rad,p_radps,q_radps,r_radps,ail_norm,ele_norm,rud_norm,thr_norm
0.0,100.0,20.001577377319336,-0.014713022857904434,-8.702349821657074e-13,3.287675036725557e-12,-4.1093248248635916e-10,5.152941230335273e-05,1.6436595418056754e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.004,100.0,20.001571655273438,-0.014712721109390259,-3.413862725495931e-12,1.2904746715669546e-11,-7.901365117746195e-10,9.9241740826983e-05,3.1643558884297818e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.008,100.0,20.00156593322754,-0.014712236821651459,-7.492719986124108e-12,2.834360871006858e-11,-1.1357239593223767e-09,0.00014281035691965371,4.5542405402443364e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.012,100.0,20.00156021118164,-0.014711587689816952,-1.2961615288020756e-11,4.906896763912094e-11,-1.4462749886590132e-09,0.00018196585006080568,5.8073199582509005e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.016,100.0,20.001554489135742,-0.014710790477693081,-1.9670289702622412e-11,7.452514300121393e-11,-1.7208225955300804e-09,0.00021654131705872715,6.919397499416391e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.02,100.0,20.001548767089844,-0.014709864743053913,-2.7465281784988527e-11,1.0414313161843936e-10,-1.958834205950666e-09,0.0002464747813064605,7.888003139555622e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.024,100.0,20.001543045043945,-0.01470883097499609,-3.6191730168333436e-11,1.3734735571091505e-10,-2.1601886945887827e-09,0.0002717662137001753,8.712309096381432e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.028,100.0,20.001537322998047,-0.014707702212035656,-4.569505190898937e-11,1.7356192871798015e-10,-2.3251518488365264e-09,0.000292465731035918,9.39303035352168e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.032,100.0,20.00153160095215,-0.014706499874591827,-5.582253062574871e-11,2.1221674417759573e-10,-2.454348280167551e-09,0.0003087187360506505,9.93232163182256e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.036000000000000004,100.0,20.00152587890625,-0.014705240726470947,-6.6424796218989e-11,2.5275304071925575e-10,-2.548732336293824e-09,0.0003206944966223091,1.0333660149797197e-08,0.0,0.07580000162124634,0.0,0.3792000114917755
0.04,100.0,20.00152015686035,-0.014703942462801933,-7.735711377021559e-11,2.9462829398418933e-10,-2.609557236965543e-09,0.00032861236832104623,1.060172660771741e-08,0.0,0.07580000162124634,0.0,0.3792000114917755
0.044,100.0,20.001514434814453,-0.01470261998474598,-8.848061866517654e-11,3.373207824175495e-10,-2.638342433414209e-09,0.0003327608574181795,1.0742279954456535e-08,0.0,0.07580000162124634,0.0,0.3792000114917755
0.048,100.0,20.001508712768555,-0.014701287262141705,-9.966334008071343e-11,3.803339587715726e-10,-2.636841411884916e-09,0.0003334165085107088,1.0762027713440148e-08,0.0,0.07580000162124634,0.0,0.3792000114917755
0.052000000000000005,100.0,20.001502990722656,-0.014699957333505154,-1.1078117589935488e-10,4.231995032188962e-10,-2.6070086089902134e-09,0.0003309131134301424,1.0668497196775206e-08,0.0,0.07580000162124634,0.0,0.3792000114917755
0.056,100.0,20.001497268676758,-0.014698644168674946,-1.2171859353760084e-10,4.65480709532784e-10,-2.55096566093016e-09,0.00032557014492340386,1.0469903166665517e-08,0.0,0.07580000162124634,0.0,0.3792000114917755
0.06,100.0,20.00149154663086,-0.014697358012199402,-1.32369393224252e-10,5.067748998222044e-10,-2.470969651113819e-09,0.000317745259962976,1.0175021714076138e-08,0.0,0.07580000162124634,0.0,0.3792000114917755
0.064,100.0,20.00148582458496,-0.014696107245981693,-1.4263706882289284e-10,5.467152286442456e-10,-2.3693806916469384e-09,0.0003077793517149985,9.793061472862519e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.068,100.0,20.001480102539062,-0.014694899320602417,-1.5243527273778312e-10,5.849724038498039e-10,-2.248630615042657e-09,0.000296011014143005,9.333541051148586e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.07200000000000001,100.0,20.001474380493164,-0.01469374168664217,-1.616880795918263e-10,6.212555470064274e-10,-2.111193664333655e-09,0.00028279784601181746,8.806171791775341e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.076,100.0,20.001468658447266,-0.014692639000713825,-1.7032997234878167e-10,6.553129150432824e-10,-1.9595582934073263e-09,0.00026846889522857964,8.220744085463139e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.08,100.0,20.001462936401367,-0.014691594056785107,-1.7830605048008152e-10,6.869316782065482e-10,-1.7962002996085857e-09,0.00025334599195048213,7.587020789401322e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.084,100.0,20.00145721435547,-0.014690612442791462,-1.855716413867725e-10,7.159378645482661e-10,-1.6235581767887197e-09,0.00023770573898218572,6.914639971711267e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.088,100.0,20.00145149230957,-0.014689693227410316,-1.9209250856633275e-10,7.421958603259782e-10,-1.4440103557333828e-09,0.00022183898545335978,6.2130225408907336e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.092,100.0,20.001445770263672,-0.014688837341964245,-1.9784411608991803e-10,7.656069112016439e-10,-1.2598539989028268e-09,0.00020598414994310588,5.4912865365963626e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.096,100.0,20.001440048217773,-0.014688044786453247,-2.0281148982448371e-10,7.861079009963134e-10,-1.073287458908112e-09,0.00019038203754462302,4.758176963548522e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
