t_s,h_m,V_mps,theta_rad,phi_rad,psi_rad,p_radps,q_radps,r_radps,ail_norm,ele_norm,rud_norm,thr_norm
0.0,100.0,20.001577377319336,-0.014713022857904434,-8.702349821657074e-13,3.287675036725557e-12,-4.1093248248635916e-10,5.152941230335273e-05,1.6436595418056754e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.004,100.0,20.001571655273438,-0.014712721109390259,-3.413862725495931e-12,1.2904746715669546e-11,-7.901365117746195e-10,9.9241740826983e-05,3.1643558884297818e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.008,100.0,20.00156593322754,-0.014712236821651459,-7.492719986124108e-12,2.834360871006858e-11,-1.1357239593223767e-09,0.00014281035691965371,4.5542405402443364e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.012,100.0,20.00156021118164,-0.014711587689816952,-1.2961615288020756e-11,4.906896763912094e-11,-1.4462749886590132e-09,0.00018196585006080568,5.8073199582509005e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.016,100.0,20.001554489135742,-0.014710790477693081,-1.9670289702622412e-11,7.452514300121393e-11,-1.7208225955300804e-09,0.00021654131705872715,6.919397499416391e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.02,100.0,20.001548767089844,-0.014709864743053913,-2.7465281784988527e-11,1.0414313161843936e-10,-1.958834205950666e-09,0.0002464747813064605,7.888003139555622e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.024,100.0,20.001543045043945,-0.01470883097499609,-3.6191730168333436e-11,1.3734735571091505e-10,-2.1601886945887827e-09,0.0002717662137001753,8.712309096381432e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.028,100.0,20.001537322998047,-0.014707702212035656,-4.569505190898937e-11,1.7356192871798015e-10,-2.3251518488365264e-09,0.000292465731035918,9.39303035352168e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.032,100.0,20.00153160095215,-0.014706499874591827,-5.582253062574871e-11,2.1221674417759573e-10,-2.454348280167551e-09,0.0003087187360506505,9.93232163182256e-09,0.0,0.07580000162124634,0.0,0.3792000114917755
0.036000000000000004,100.0,20.00152587890625,-0.014705240726470947,-6.6424796218989e-11,2.5275304071925575e-10,-2.548732336293824e-09,0.0003206944966223091,1.0333660149797197e-08,0.0,0.07580000162124634,0.0,0.3792000114917755
0.04,100.0,20.00152015686035,-0.014703942462801933,-7.735711377021559e-11,2.9462829398418933e-10,-2.609557236965543e-09,0.00032861236832104623,1.060172660771741e-08,0.0,0.07580000162124634,0.0,0.3792000114917755
